timestamp,event,temperature,latency
276397339841800,INSERT,24.230171,100
276397339842400,INSERT,15.226142,100
276397339843000,INSERT,24.687033,0
276397339843600,INSERT,21.994385,0
276397339844200,INSERT,26.386303,100
276397339844900,INSERT,21.625874,100
276397339845400,INSERT,26.096073,100
276397339846100,INSERT,18.320719,0
276397339846700,INSERT,28.629414,0
276397339847300,INSERT,17.587358,0
276397339848000,INSERT,26.066317,100
276397339848600,INSERT,22.060762,100
276397339849200,INSERT,29.804527,100
276397339849800,INSERT,26.827602,100
276397339850400,INSERT,20.195318,100
276397339851000,INSERT,18.687857,100
276397339851600,INSERT,29.202095,100
276397339852200,INSERT,26.844540,100
276397339852700,INSERT,22.381207,100
276397339853300,INSERT,29.822840,100
276397339853900,INSERT,19.504990,0
276397339854600,INSERT,24.448072,100
276397339855100,INSERT,20.113377,100
276397339855700,INSERT,16.746422,0
276397339856300,INSERT,23.129215,0
276397339856900,INSERT,16.121555,0
276397339857500,INSERT,20.255745,100
276397339858100,INSERT,22.418285,0
276397339858700,INSERT,28.039795,0
276397339859300,INSERT,24.940184,100
276397339859900,INSERT,15.175787,100
276397339860500,INSERT,27.469406,100
276397339861100,INSERT,16.647541,7400
276397339869300,INSERT,23.254646,100
276397339870000,INSERT,21.556292,100
276397339870600,INSERT,23.137455,100
276397339871200,INSERT,18.877834,100
276397339871900,INSERT,22.871944,200
276397339872600,INSERT,21.737114,100
276397339873200,INSERT,16.617786,100
276397339873800,INSERT,22.996918,100
276397339874300,INSERT,21.941282,100
276397339874900,INSERT,19.932096,0
276397339875500,INSERT,21.792048,0
276397339876100,INSERT,20.298319,100
276397339876900,INSERT,15.266885,100
276397339877500,INSERT,28.159275,100
276397339878100,INSERT,20.805079,100
276397339878700,INSERT,17.244026,0
276397339879300,INSERT,27.272102,0
276397339925800,INSERT,29.235054,1100
276397339940800,INSERT,24.464096,100
276397339941400,INSERT,21.145206,100
276397339942000,INSERT,29.320200,100
276397339942400,INSERT,16.669058,0
276397339942800,INSERT,21.923887,0
276397339943300,INSERT,27.984406,0
276397339943700,INSERT,15.628986,100
276397339944100,INSERT,23.811762,0
276397339944500,INSERT,22.625202,0
276397339945000,INSERT,18.469498,100
276397339945400,INSERT,24.484238,100
276397339945800,INSERT,17.087923,0
276397339946300,INSERT,25.960571,0
276397339946700,INSERT,20.914488,100
276397339947100,INSERT,18.967560,0
276397339947700,INSERT,15.672018,100
276397339948200,INSERT,16.631977,100
276397339948600,INSERT,22.038790,0
276397339949100,INSERT,28.938871,100
276397339949500,INSERT,27.437361,100
276397339949900,INSERT,16.173742,0
276397339950400,INSERT,24.281441,100
276397339950900,INSERT,18.463545,0
276397339951300,INSERT,28.531906,0
276397339951700,INSERT,18.600422,0
276397339952100,INSERT,15.722831,0
276397339952500,INSERT,15.428022,0
276397339953000,INSERT,26.418806,0
276397339953400,INSERT,20.658588,100
276397339953900,INSERT,16.206701,0
276397339954300,INSERT,27.544479,100
276397339954700,INSERT,28.730125,0
276397339955100,INSERT,19.647816,0
276397339955600,INSERT,25.757774,0
276397339956000,INSERT,26.475571,0
276397339956400,INSERT,17.770470,100
276397339956800,INSERT,24.275032,0
276397339957300,INSERT,23.886837,100
276397339957700,INSERT,19.289835,0
276397339958200,INSERT,23.023926,100
276397339958600,INSERT,26.517227,100
276397339959000,INSERT,25.880917,0
276397339959400,INSERT,23.973816,0
276397339959800,INSERT,16.496933,0
276397339960300,INSERT,24.958496,11800
276397339972600,INSERT,29.666281,100
276397339973000,INSERT,28.210091,100
276397339973500,INSERT,23.253731,100
276397339974000,INSERT,17.570421,0
276397339974400,INSERT,24.343243,100
276397339974800,INSERT,18.150425,0
276397339975300,INSERT,21.974243,100
276397339975700,INSERT,24.404583,0
276397339976200,INSERT,28.986023,100
276397339976600,INSERT,21.396984,100
276397339977000,INSERT,27.889645,0
276397339977400,INSERT,28.163853,0
276397339977900,INSERT,17.795649,0
276397339978300,INSERT,25.907925,100
276397339978700,INSERT,22.931456,0
276397339979200,INSERT,28.126316,100
276397339979700,INSERT,15.210120,0
276397339980200,INSERT,19.052706,100
276397339980700,INSERT,20.445723,0
276397339981200,INSERT,20.387585,0
276397339981600,INSERT,22.052523,100
276397339982000,INSERT,23.535263,100
276397339982400,INSERT,19.304941,0
276397339982900,INSERT,24.887539,100
276397339983400,INSERT,26.323589,100
276397339983900,INSERT,29.392529,100
276397339984300,INSERT,29.775688,0
276397339984700,INSERT,17.193670,0
276397339985200,INSERT,29.724876,0
276397339985600,INSERT,28.803370,100
276397339986000,INSERT,15.970031,0
276397339986400,INSERT,20.512558,0
276397339986900,INSERT,28.506271,0
276397339987300,INSERT,22.918179,0
276397339987700,INSERT,27.240059,100
276397339988100,INSERT,20.887936,0
276397339988600,INSERT,29.735405,100
276397339989100,INSERT,27.425001,0
276397339989500,INSERT,18.345440,0
276397339989900,INSERT,21.069216,100
276397339990300,INSERT,26.581316,100
276397339990800,INSERT,21.076540,0
276397339991200,INSERT,20.748314,0
276397339991700,INSERT,16.002075,0
276397339992200,INSERT,28.703575,100
276397339992600,INSERT,28.897213,100
276397339993100,INSERT,29.874111,100
276397339993500,INSERT,25.427259,100
276397339993900,INSERT,26.342815,0
276397339994600,INSERT,29.281746,100
276397339995200,INSERT,15.678885,100
276397339995700,INSERT,26.540115,100
276397339996200,INSERT,29.208046,100
276397339996600,INSERT,26.714531,100
276397339997100,INSERT,21.379131,0
276397339997500,INSERT,27.192450,100
276397339997900,INSERT,28.750725,0
276397339998400,INSERT,24.318979,0
276397339998800,INSERT,22.669607,100
276397339999200,INSERT,17.598347,100
276397339999600,INSERT,24.922331,100
276397340000000,INSERT,27.961058,0
276397340000400,INSERT,22.293314,4800
276397340005800,INSERT,26.014587,100
276397340006600,INSERT,26.007721,0
276397340007000,INSERT,26.123997,0
276397340007500,INSERT,22.287361,100
276397340017100,INSERT,16.363262,100
276397340017700,INSERT,27.628254,100
276397340018200,INSERT,17.273323,100
276397340018700,INSERT,18.765678,0
276397340019100,INSERT,18.270821,100
276397340019600,INSERT,29.508347,100
276397340020000,INSERT,28.932005,0
276397340020500,INSERT,21.570482,100
276397340020900,INSERT,17.481613,100
276397340021400,INSERT,21.100803,0
276397340021800,INSERT,20.180670,100
276397340022300,INSERT,18.641163,100
276397340022700,INSERT,27.126987,0
276397340023200,INSERT,24.661854,100
276397340023700,INSERT,16.807306,100
276397340024100,INSERT,22.446669,0
276397340024600,INSERT,17.806177,100
276397340025000,INSERT,21.871243,100
276397340025500,INSERT,25.820948,100
276397340025900,INSERT,28.317211,0
276397340026400,INSERT,21.965546,0
276397340026800,INSERT,17.591938,100
276397340027200,INSERT,18.546404,0
276397340027700,INSERT,22.026886,100
276397340028100,INSERT,15.517747,0
276397340028500,INSERT,21.863003,0
276397340029000,INSERT,24.028290,100
276397340029500,INSERT,16.470840,0
276397340029900,INSERT,27.200689,100
276397340030400,INSERT,23.713339,0
276397340030800,INSERT,21.951353,100
276397340031200,INSERT,29.772026,100
276397340031600,INSERT,18.619648,100
276397340032100,INSERT,22.903530,100
276397340032500,INSERT,21.800745,0
276397340033000,INSERT,29.669943,0
276397340033500,INSERT,15.457320,0
276397340033900,INSERT,28.175756,100
276397340034300,INSERT,17.486191,100
276397340034800,INSERT,26.535538,0
276397340035200,INSERT,17.811213,100
276397340035600,INSERT,28.111668,0
276397340036100,INSERT,24.138157,0
276397340036500,INSERT,24.848171,100
276397340036900,INSERT,20.132145,100
276397340037400,INSERT,23.193304,100
276397340037800,INSERT,21.303141,0
276397340038300,INSERT,15.483871,100
276397340038700,INSERT,28.731956,0
276397340039200,INSERT,20.158237,0
276397340039600,INSERT,24.256721,100
276397340040000,INSERT,18.662680,0
276397340040500,INSERT,17.325052,0
276397340040900,INSERT,17.241737,0
276397340041300,INSERT,17.644123,0
276397340041700,INSERT,29.887386,0
276397340042100,INSERT,23.582417,0
276397340042500,INSERT,16.404461,0
276397340043000,INSERT,18.181097,4300
276397340047800,INSERT,28.726921,0
276397340048300,INSERT,27.150791,100
276397340048800,INSERT,16.132084,100
276397340049200,INSERT,15.618916,0
276397340049700,INSERT,22.787714,100
276397340050100,INSERT,22.123020,0
276397340050600,INSERT,20.911283,100
276397340051000,INSERT,28.706779,0
276397340051400,INSERT,16.710714,0
276397340051900,INSERT,29.419079,0
276397340052300,INSERT,20.960724,100
276397340052800,INSERT,25.356762,0
276397340053200,INSERT,28.543350,100
276397340053600,INSERT,27.042297,0
276397340054200,INSERT,23.328348,0
276397340054600,INSERT,18.740959,100
276397340055000,INSERT,28.326366,0
276397340055500,INSERT,23.695028,0
276397340055900,INSERT,27.932674,0
276397340056300,INSERT,28.534195,100
276397340056700,INSERT,26.244392,0
276397340057100,INSERT,28.703575,0
276397340057600,INSERT,29.654377,0
276397340058000,INSERT,24.018219,0
276397340058400,INSERT,20.179296,100
276397340058800,INSERT,23.734398,0
276397340059200,INSERT,15.061800,0
276397340059700,INSERT,18.277229,0
276397340060100,INSERT,15.008698,0
276397340060500,INSERT,19.266487,100
276397340060900,INSERT,19.873959,0
276397340061400,INSERT,25.188757,100
276397340061800,INSERT,18.502457,0
276397340062300,INSERT,16.288187,0
276397340062700,INSERT,20.745110,100
276397340063200,INSERT,18.439283,0
276397340063600,INSERT,16.148106,0
276397340064000,INSERT,16.184271,100
276397340064400,INSERT,27.471237,200
276397340065200,INSERT,24.283730,100
276397340065700,INSERT,24.760277,0
276397340066100,INSERT,19.289835,100
276397340066500,INSERT,29.210793,100
276397340066900,INSERT,22.253487,0
276397340067400,INSERT,17.210608,100
276397340067800,INSERT,20.071718,0
276397340068300,INSERT,25.812250,0
276397340068700,INSERT,25.555895,0
276397340069100,INSERT,28.127689,100
276397340069600,INSERT,29.411755,100
276397340070000,INSERT,22.843105,0
276397340070500,INSERT,15.357982,0
276397340070900,INSERT,22.900784,100
276397340071400,INSERT,26.954863,0
276397340071800,INSERT,26.412397,100
276397340169000,INSERT,25.694601,1200
276397340174100,INSERT,19.846951,100
276397340175300,INSERT,23.999451,100
276397340176000,INSERT,21.382793,100
276397340176800,INSERT,23.202002,100
276397340177500,INSERT,17.869350,100
276397340178100,INSERT,19.889065,200
276397340178700,INSERT,29.067507,17200
276397340196800,INSERT,28.413799,200
276397340197600,INSERT,24.459976,100
276397340198200,INSERT,17.380444,100
276397340198900,INSERT,17.998901,100
276397340199500,INSERT,17.818537,100
276397340200100,INSERT,21.385540,100
276397340200800,INSERT,29.957428,100
276397340201400,INSERT,18.870052,0
276397340202100,INSERT,23.417614,100
276397340202700,INSERT,27.909328,100
276397340203300,INSERT,21.548510,100
276397340203900,INSERT,22.239754,100
276397340204500,INSERT,28.981903,100
276397340205100,INSERT,23.875851,0
276397340205700,INSERT,26.639912,100
276397340206300,INSERT,25.093540,100
276397340207000,INSERT,19.742577,100
276397340207600,INSERT,27.522507,100
276397340208200,INSERT,16.219978,100
276397340208800,INSERT,29.857174,0
276397340209400,INSERT,24.729607,0
276397340210000,INSERT,15.344249,0
