timestamp,event,temperature,latency
276430778959600,INSERT,24.885708,100
276430778960200,INSERT,23.657032,0
276430778960800,INSERT,29.047821,100
276430778961400,INSERT,29.929502,100
276430778961900,INSERT,22.111118,100
276430778962500,INSERT,20.619678,0
276430778963100,INSERT,18.829309,0
276430778963700,INSERT,23.799858,100
276430778964300,INSERT,15.180822,100
276430778964800,INSERT,29.387493,100
276430778965400,INSERT,22.533646,0
276430778966000,INSERT,15.861080,100
276430778966600,INSERT,19.893185,100
276430778967200,INSERT,26.299784,100
276430778967800,INSERT,17.424849,100
276430778968400,INSERT,17.961363,100
276430778969000,INSERT,27.284462,100
276430778969600,INSERT,26.012756,100
276430778970200,INSERT,18.754692,100
276430778970700,INSERT,24.196753,100
276430778971300,INSERT,18.011261,0
276430778971900,INSERT,25.210274,0
276430778972500,INSERT,17.991577,100
276430778973100,INSERT,18.097782,100
276430778973700,INSERT,25.171360,100
276430778974200,INSERT,26.037018,100
276430778974800,INSERT,26.901302,100
276430778998600,INSERT,22.269051,7200
276430779006800,INSERT,24.757988,100
276430779007500,INSERT,21.592457,100
276430779008100,INSERT,25.440077,100
276430779008700,INSERT,16.569719,100
276430779009300,INSERT,25.489975,100
276430779009800,INSERT,28.327282,100
276430779010400,INSERT,23.944975,0
276430779011000,INSERT,23.438215,100
276430779011600,INSERT,17.219765,100
276430779012200,INSERT,17.685324,100
276430779012800,INSERT,22.568895,0
276430779013400,INSERT,21.443220,0
276430779014000,INSERT,29.647511,0
276430779014600,INSERT,26.844997,100
276430779015200,INSERT,18.449354,100
276430779015800,INSERT,15.666524,100
276430779016400,INSERT,20.553301,0
276430779017000,INSERT,15.888088,100
276430779017600,INSERT,23.564104,0
276430779018200,INSERT,16.001617,0
276430779018800,INSERT,25.275276,100
276430779019400,INSERT,21.252785,100
276430779019900,INSERT,18.752861,100
276430779020500,INSERT,26.967680,100
276430779021100,INSERT,16.638386,100
276430779021700,INSERT,22.807856,100
276430779022400,INSERT,16.868191,100
276430779023000,INSERT,25.130619,100
276430779023500,INSERT,27.071138,100
276430779024100,INSERT,29.393444,100
276430779024700,INSERT,25.527054,0
276430779025300,INSERT,27.727592,0
276430779025900,INSERT,27.106388,100
276430779026500,INSERT,25.174107,100
276430779027100,INSERT,22.428358,100
276430779027600,INSERT,18.581194,100
276430779028300,INSERT,22.010864,100
276430779028900,INSERT,26.644489,100
276430779029400,INSERT,18.710745,100
276430779030000,INSERT,29.908901,0
276430779030600,INSERT,25.739006,100
