timestamp,event,temperature,latency
174631740930300,INSERT,17.923368,100
174631740931600,INSERT,20.800959,200
174631740933000,INSERT,22.879269,200
174631740934300,INSERT,28.039795,200
174631740935500,INSERT,20.287788,200
174631740936900,INSERT,22.103336,100
174631740938200,INSERT,23.226723,200
174631740939500,INSERT,15.902738,200
174631740940900,INSERT,24.971313,100
174631740942400,INSERT,28.264565,100
174631740943600,INSERT,19.023407,200
174631740944900,INSERT,15.935240,100
174631740946200,INSERT,16.813257,100
174631740947500,INSERT,19.290751,100
174631740948800,INSERT,19.163486,300
174631740950200,INSERT,27.215340,200
174631740951600,INSERT,18.803217,100
174631740952900,INSERT,23.051394,200
174631740954300,INSERT,17.038485,100
174631740955500,INSERT,26.066774,200
174631740956900,INSERT,29.961548,100
174631740958100,INSERT,25.998108,200
174631740959400,INSERT,20.256203,200
174631740960700,INSERT,21.288948,200
174631740962000,INSERT,26.536453,200
174631740963500,INSERT,23.951385,100
174631740964800,INSERT,20.147709,200
174631740966100,INSERT,19.995270,200
174631740967500,INSERT,21.355328,100
174631740968800,INSERT,18.428297,200
174631740970100,INSERT,19.672079,200
174631740971400,INSERT,28.290659,200
174631740972700,INSERT,18.671377,200
174631740974000,INSERT,26.471451,200
174631740975400,INSERT,20.794550,200
174631740976700,INSERT,23.496811,200
174631740978000,INSERT,24.354229,100
174631740979200,INSERT,29.454786,100
174631740980500,INSERT,29.946898,100
174631740981800,INSERT,22.156895,200
174631740983200,INSERT,23.763695,100
174631740984500,INSERT,18.832056,200
174631740985800,INSERT,27.654346,100
174631740987100,INSERT,15.522782,200
174631740988400,INSERT,27.157200,200
174631740989700,INSERT,19.301279,200
174631740991000,INSERT,20.930052,100
174631740992500,INSERT,16.753746,100
174631740993800,INSERT,19.964600,200
174631740995200,INSERT,22.340923,200
174631740996500,INSERT,19.522385,200
174631740997900,INSERT,21.545305,100
174631740999100,INSERT,22.785425,200
174631741000500,INSERT,25.606251,100
174631741001900,INSERT,24.614704,100
174631741003100,INSERT,21.400188,200
174631741004300,INSERT,23.440962,12300
174631741143900,INSERT,21.135593,800
174631741147300,INSERT,21.073793,400
174631741149500,INSERT,21.267891,300
174631741151300,INSERT,15.936155,300
174631741152900,INSERT,22.850887,200
174631741154300,INSERT,16.831110,200
174631741155900,INSERT,20.768913,100
174631741157600,INSERT,28.666035,200
174631741159100,INSERT,21.306803,200
174631741160600,INSERT,15.501724,200
174631741162000,INSERT,15.716422,100
174631741163300,INSERT,16.713919,200
174631741164700,INSERT,16.170996,100
174631741166100,INSERT,25.825527,200
174631741167500,INSERT,24.167912,100
174631741168800,INSERT,25.589312,200
174631741170200,INSERT,29.393902,200
174631741171500,INSERT,24.029205,200
174631741172900,INSERT,28.705864,200
174631741174400,INSERT,21.236305,100
174631741175600,INSERT,24.540545,200
174631741177000,INSERT,17.704550,200
174631741178500,INSERT,19.189581,200
174631741179800,INSERT,18.677328,200
174631741181300,INSERT,25.255592,100
174631741182600,INSERT,22.292856,100
174631741183800,INSERT,27.676321,100
174631741185100,INSERT,24.112980,200
174631741186500,INSERT,28.326824,100
174631741187700,INSERT,23.765984,200
174631741189100,INSERT,24.740135,200
174631741190400,INSERT,17.835474,100
174631741191800,INSERT,19.316385,100
