latency,average,timestamp,callback_time
9806080,22.513158,1743572731358671104,1743572731368477184
9401600,22.518160,1743572731421627904,1743572731431029504
12254976,22.520404,1743572731482359552,1743572731494614528
7892480,22.523625,1743572731543851264,1743572731551743744
10419968,22.524011,1743572731605142272,1743572731615562240
8635392,22.523002,1743572731666533120,1743572731675168512
9733888,22.524703,1743572731728474112,1743572731738208000
9336064,22.526209,1743572731789476352,1743572731798812416
8681728,22.523954,1743572731851327488,1743572731860009216
10140928,22.532660,1743572731913614080,1743572731923755008
8396544,22.534532,1743572731976515072,1743572731984911616
11718912,22.538525,1743572732038117632,1743572732049836544
8319488,22.546996,1743572732100449536,1743572732108769024
11587072,22.552401,1743572732162341120,1743572732173928192
8302336,22.557232,1743572732223711488,1743572732232013824
9640192,22.559115,1743572732287020288,1743572732296660480
10386688,22.565811,1743572732349467392,1743572732359854080
9537024,22.564297,1743572732411072256,1743572732420609280
12097792,22.556297,1743572732472083200,1743572732484180992
8345600,22.548372,1743572732534682112,1743572732543027712
9460224,22.546572,1743572732596183808,1743572732605644032
8534528,22.542733,1743572732659276288,1743572732667810816
8855040,22.539834,1743572732720201984,1743572732729057024
12051200,22.553164,1743572732782959616,1743572732795010816
9068544,22.555112,1743572732844605952,1743572732853674496
10304000,22.555942,1743572732907019008,1743572732917323008
11190016,22.555986,1743572732970650368,1743572732981840384
9700864,22.555579,1743572733032421376,1743572733042122240
8777216,22.550652,1743572733093719552,1743572733102496768
8059904,22.544793,1743572733155284992,1743572733163344896
11728896,22.546535,1743572733216393216,1743572733228122112
9480192,22.552076,1743572733278118144,1743572733287598336
8621056,22.538369,1743572733340627712,1743572733349248768
9968128,22.540104,1743572733402545408,1743572733412513536
10789632,22.534988,1743572733464704512,1743572733475494144
11252992,22.529266,1743572733526266880,1743572733537519872
10005760,22.522035,1743572733590124288,1743572733600130048
9450752,22.519712,1743572733652397824,1743572733661848576
9600512,22.515343,1743572733714994176,1743572733724594688
8682240,22.512596,1743572733777332992,1743572733786015232
8857856,22.522991,1743572733839883776,1743572733848741632
9379328,22.531577,1743572733901833728,1743572733911213056
9616128,22.532821,1743572733963433984,1743572733973050112
8513280,22.534163,1743572734023876864,1743572734032390144
10568704,22.526691,1743572734085199104,1743572734095767808
10383872,22.524118,1743572734146759936,1743572734157143808
9380352,22.532793,1743572734209289728,1743572734218670080
9649408,22.530916,1743572734272293120,1743572734281942528
8971776,22.533078,1743572734333310208,1743572734342281984
10722816,22.540105,1743572734395591168,1743572734406313984
8467968,22.529164,1743572734458076416,1743572734466544384
9522176,22.529514,1743572734521876480,1743572734531398656
9675776,22.542040,1743572734584655616,1743572734594331392
11099392,22.550285,1743572734646151424,1743572734657250816
8852736,22.548465,1743572734707006720,1743572734715859456
10125568,22.544063,1743572734770274048,1743572734780399616
9748224,22.545189,1743572734831650816,1743572734841399040
7594752,22.538034,1743572734894216960,1743572734901811712
8757504,22.540886,1743572734956028416,1743572734964785920
7676928,22.542989,1743572735017122048,1743572735024798976
9999616,22.550228,1743572735077985024,1743572735087984640
8106496,22.546288,1743572735139888384,1743572735147994880
8573952,22.554526,1743572735200978688,1743572735209552640
8502528,22.556320,1743572735262585600,1743572735271088128
8977664,22.559133,1743572735325144064,1743572735334121728
8408832,22.562966,1743572735387207680,1743572735395616512
8436480,22.569083,1743572735447888640,1743572735456325120
8568576,22.574586,1743572735510419712,1743572735518988288
9690368,22.586423,1743572735571879424,1743572735581569792
8547584,22.586175,1743572735635592448,1743572735644140032
10762240,22.585258,1743572735697836800,1743572735708599040
7640576,22.580628,1743572735760310272,1743572735767950848
10037760,22.578749,1743572735821888256,1743572735831926016
8757760,22.580421,1743572735883937280,1743572735892695040
8180224,22.576103,1743572735944681216,1743572735952861440
8938752,22.575536,1743572736006900480,1743572736015839232
10778368,22.577078,1743572736067908096,1743572736078686464
8460032,22.575101,1743572736130427392,1743572736138887424
10930688,22.566584,1743572736192282880,1743572736203213568
9303296,22.564987,1743572736254373632,1743572736263676928
10320896,22.562682,1743572736316505088,1743572736326825984
8314368,22.556488,1743572736377794560,1743572736386108928
11063040,22.552582,1743572736441139200,1743572736452202240
8272384,22.547214,1743572736504431104,1743572736512703488
10975488,22.538226,1743572736566156544,1743572736577132032
8114688,22.539502,1743572736628416000,1743572736636530688
11204352,22.540609,1743572736690020352,1743572736701224704
10081536,22.543872,1743572736753460480,1743572736763542016
11176704,22.555171,1743572736815781632,1743572736826958336
8621568,22.560486,1743572736878413312,1743572736887034880
11433984,22.554472,1743572736942173184,1743572736953607168
9003264,22.550044,1743572737003627008,1743572737012630272
11467008,22.548758,1743572737066077696,1743572737077544704
10096128,22.542245,1743572737127678464,1743572737137774592
9343488,22.545143,1743572737188367360,1743572737197710848
11255808,22.549634,1743572737250466048,1743572737261721856
9272320,22.546826,1743572737312597760,1743572737321870080
9937408,22.537616,1743572737374455808,1743572737384393216
8054784,22.530077,1743572737437150464,1743572737445205248
9924608,22.532402,1743572737498480640,1743572737508405248
10302720,22.528699,1743572737561273088,1743572737571575808
10892800,22.522781,1743572737623277824,1743572737634170624
8708608,22.523238,1743572737685218048,1743572737693926656
11710464,22.523900,1743572737747022080,1743572737758732544
8414464,22.530411,1743572737808754176,1743572737817168640
11006976,22.531620,1743572737871873792,1743572737882880768
9790208,22.522077,1743572737932844544,1743572737942634752
8912896,22.519526,1743572737994821120,1743572738003734016
12888576,22.527496,1743572738057279232,1743572738070167808
8435200,22.527306,1743572738118898176,1743572738127333376
11294208,22.532713,1743572738181980160,1743572738193274368
9569792,22.543992,1743572738245105408,1743572738254675200
7585024,22.541623,1743572738308172288,1743572738315757312
9443584,22.547437,1743572738369826560,1743572738379270144
9416704,22.554566,1743572738431964416,1743572738441381120
9488896,22.562420,1743572738492946944,1743572738502435840
8391168,22.562294,1743572738554747648,1743572738563138816
9459456,22.563915,1743572738617677312,1743572738627136768
9508864,22.550692,1743572738680600320,1743572738690109184
11450880,22.554325,1743572738741789696,1743572738753240576
9025280,22.564876,1743572738803371776,1743572738812397056
10301696,22.563856,1743572738864997376,1743572738875299072
10692096,22.565077,1743572738927401984,1743572738938094080
9763584,22.566756,1743572738990119424,1743572738999883008
9890560,22.561217,1743572739053678080,1743572739063568640
8183040,22.562755,1743572739115094016,1743572739123277056
9772544,22.563127,1743572739177370624,1743572739187143168
8142080,22.562810,1743572739239189248,1743572739247331328
10620928,22.574078,1743572739301466624,1743572739312087552
10438400,22.576175,1743572739363332096,1743572739373770496
10750464,22.576618,1743572739425583616,1743572739436334080
9380864,22.571794,1743572739487691008,1743572739497071872
12306176,22.576657,1743572739551513088,1743572739563819264
8669952,22.576191,1743572739614292736,1743572739622962688
11706112,22.579340,1743572739676348672,1743572739688054784
8545792,22.582274,1743572739738064128,1743572739746609920
11336192,22.573422,1743572739800029184,1743572739811365376
12189952,22.578860,1743572739862318592,1743572739874508544
7829248,22.584704,1743572739925100800,1743572739932930048
9262336,22.579272,1743572739986935808,1743572739996198144
9171968,22.578546,1743572740049090560,1743572740058262528
9260544,22.573952,1743572740111197440,1743572740120457984
9352960,22.571545,1743572740172806144,1743572740182159104
10724096,22.571849,1743572740234681088,1743572740245405184
8200192,22.578153,1743572740298430720,1743572740306630912
10145280,22.578196,1743572740359382784,1743572740369528064
8539904,22.579383,1743572740421685504,1743572740430225408
8980736,22.577324,1743572740483265280,1743572740492246016
8477440,22.577645,1743572740543780864,1743572740552258304
9899008,22.583294,1743572740606414336,1743572740616313344
10717696,22.579385,1743572740668660992,1743572740679378688
11009024,22.573393,1743572740729840128,1743572740740849152
9021184,22.565362,1743572740792907776,1743572740801928960
12398080,22.559946,1743572740854227200,1743572740866625280
9385984,22.567274,1743572740916509440,1743572740925895424
11247872,22.564380,1743572740977490176,1743572740988738048
11287040,22.568819,1743572741040242688,1743572741051529728
8110848,22.559150,1743572741103113728,1743572741111224576
10976512,22.559458,1743572741164416512,1743572741175393024
8102144,22.562886,1743572741227125248,1743572741235227392
10234368,22.559761,1743572741290513664,1743572741300748032
8305920,22.562007,1743572741352338176,1743572741360644096
10545152,22.548591,1743572741413565952,1743572741424111104
8536832,22.543074,1743572741476006144,1743572741484542976
9078016,22.549318,1743572741539587072,1743572741548665088
8361984,22.554295,1743572741601686528,1743572741610048512
10420480,22.549854,1743572741661962496,1743572741672382976
8142848,22.556844,1743572741724565504,1743572741732708352
11743744,22.554465,1743572741787078144,1743572741798821888
9480448,22.552066,1743572741849038592,1743572741858519040
11035904,22.554181,1743572741912178176,1743572741923214080
9031168,22.544152,1743572741972683264,1743572741981714432
8430592,22.537068,1743572742035706112,1743572742044136704
11636480,22.529494,1743572742098854912,1743572742110491392
9485568,22.534684,1743572742160844800,1743572742170330368
10057728,22.538717,1743572742221112320,1743572742231170048
10663936,22.536771,1743572742284139776,1743572742294803712
7890176,22.530255,1743572742346130432,1743572742354020608
10784768,22.532548,1743572742408518912,1743572742419303680
8777472,22.530374,1743572742470368512,1743572742479145984
8208384,22.528939,1743572742532764160,1743572742540972544
7755008,22.523662,1743572742594980608,1743572742602735616
7819520,22.533609,1743572742657559808,1743572742665379328
8525824,22.520304,1743572742718590976,1743572742727116800
11877120,22.513946,1743572742781058304,1743572742792935424
9378304,22.511813,1743572742843875840,1743572742853254144
10067968,22.506894,1743572742905101312,1743572742915169280
8445952,22.510425,1743572742967588864,1743572742976034816
9755648,22.519034,1743572743030248448,1743572743040004096
12343296,22.524019,1743572743091595776,1743572743103939072
10225664,22.526373,1743572743153110528,1743572743163336192
10005248,22.513153,1743572743216026112,1743572743226031360
10109952,22.509003,1743572743278147328,1743572743288257280
8619008,22.509732,1743572743339601408,1743572743348220416
9615616,22.507141,1743572743402313216,1743572743411928832
8109056,22.517819,1743572743463884032,1743572743471993088
11573760,22.516972,1743572743527629312,1743572743539203072
8645120,22.516249,1743572743590604288,1743572743599249408
9045248,22.512334,1743572743652709120,1743572743661754368
8926976,22.514969,1743572743714752512,1743572743723679488
10617600,22.511482,1743572743775406080,1743572743786023680
8392448,22.517423,1743572743839209472,1743572743847601920
10441984,22.516968,1743572743900485376,1743572743910927360
9716224,22.514805,1743572743962376448,1743572743972092672
10349824,22.521162,1743572744025579520,1743572744035929344
11401472,22.519651,1743572744086780416,1743572744098181888
8856832,22.524999,1743572744149332480,1743572744158189312
11296256,22.526021,1743572744211663616,1743572744222959872
10631680,22.518233,1743572744274956800,1743572744285588480
8254464,22.521366,1743572744337556224,1743572744345810688
9986816,22.525835,1743572744399484160,1743572744409470976
8784384,22.521272,1743572744461597696,1743572744470382080
10054400,22.522088,1743572744525200384,1743572744535254784
9210624,22.517302,1743572744587153408,1743572744596364032
9557760,22.511545,1743572744648475904,1743572744658033664
8042496,22.505545,1743572744710482944,1743572744718525440
10333440,22.499196,1743572744772206592,1743572744782540032
8572160,22.498769,1743572744834018048,1743572744842590208
9170688,22.506025,1743572744895382016,1743572744904552704
8673792,22.503658,1743572744958336256,1743572744967010048
10750208,22.505592,1743572745020435200,1743572745031185408
10015744,22.506206,1743572745083031040,1743572745093046784
8316416,22.497363,1743572745145067008,1743572745153383424
8849664,22.493157,1743572745207198976,1743572745216048640
12502016,22.498185,1743572745268495616,1743572745280997632
9910016,22.490225,1743572745332398592,1743572745342308608
9639168,22.494666,1743572745394216704,1743572745403855872
8162816,22.488854,1743572745457742848,1743572745465905664
9677312,22.486154,1743572745519428864,1743572745529106176
8629760,22.487454,1743572745582948096,1743572745591577856
10709504,22.480581,1743572745646160896,1743572745656870400
7993600,22.475254,1743572745708242688,1743572745716236288
10910464,22.478666,1743572745769483008,1743572745780393472
9914112,22.477366,1743572745831563264,1743572745841477376
10903552,22.480771,1743572745893300736,1743572745904204288
9198080,22.468117,1743572745956103680,1743572745965301760
12025088,22.465173,1743572746017379584,1743572746029404672
10162432,22.471387,1743572746080386048,1743572746090548480
10321408,22.476598,1743572746144184832,1743572746154506240
8206080,22.476422,1743572746205537792,1743572746213743872
10911744,22.484540,1743572746268009984,1743572746278921728
8285696,22.485520,1743572746330465024,1743572746338750720
11921408,22.487258,1743572746391846400,1743572746403767808
8412672,22.495963,1743572746455192320,1743572746463604992
9252352,22.494248,1743572746515654144,1743572746524906496
8420352,22.482736,1743572746576201728,1743572746584622080
11738112,22.472614,1743572746637824000,1743572746649562112
9357568,22.470839,1743572746700668160,1743572746710025728
12460288,22.470924,1743572746762331648,1743572746774791936
8807936,22.476369,1743572746824360448,1743572746833168384
9338368,22.472990,1743572746886361088,1743572746895699456
10480384,22.474083,1743572746947551488,1743572746958031872
8420096,22.468457,1743572747010347008,1743572747018767104
10429696,22.460793,1743572747072006912,1743572747082436608
10583040,22.472163,1743572747132872448,1743572747143455488
8940544,22.473686,1743572747194963456,1743572747203904000
10516480,22.479932,1743572747258576896,1743572747269093376
9081344,22.480602,1743572747320155136,1743572747329236480
12188928,22.474805,1743572747381827328,1743572747394016256
8487680,22.475251,1743572747443807232,1743572747452294912
8674816,22.474645,1743572747507140608,1743572747515815424
9489664,22.474561,1743572747568878336,1743572747578368000
9128704,22.479642,1743572747630899712,1743572747640028416
11562496,22.482552,1743572747691534080,1743572747703096576
10600704,22.486455,1743572747752160768,1743572747762761472
11028736,22.490574,1743572747814218752,1743572747825247488
9202432,22.494545,1743572747876168448,1743572747885370880
8888832,22.497223,1743572747937441536,1743572747946330368
10464768,22.494698,1743572747999769856,1743572748010234624
9135360,22.502912,1743572748062008320,1743572748071143680
8531968,22.514845,1743572748125619968,1743572748134151936
10757376,22.508839,1743572748187949312,1743572748198706688
10066688,22.513946,1743572748249603840,1743572748259670528
8307712,22.502962,1743572748311299328,1743572748319607040
12679424,22.506086,1743572748373113600,1743572748385793024
10214656,22.501645,1743572748434314496,1743572748444529152
9659136,22.513829,1743572748497502976,1743572748507162112
9913344,22.514740,1743572748559872512,1743572748569785856
8870912,22.507491,1743572748623724800,1743572748632595712
12612608,22.519167,1743572748684244992,1743572748696857600
9344256,22.525197,1743572748747435264,1743572748756779520
11009280,22.516419,1743572748810321408,1743572748821330688
11108096,22.522373,1743572748872614400,1743572748883722496
9473536,22.527964,1743572748935168768,1743572748944642304
10437888,22.538853,1743572748995754240,1743572749006192128
8036096,22.534121,1743572749057466880,1743572749065502976
9825280,22.536759,1743572749118719232,1743572749128544512
8705536,22.541782,1743572749180328448,1743572749189033984
8931584,22.553121,1743572749242811392,1743572749251742976
8938752,22.559232,1743572749304892928,1743572749313831680
10006016,22.572452,1743572749366754048,1743572749376760064
8745728,22.567332,1743572749430017792,1743572749438763520
9601024,22.571480,1743572749493662976,1743572749503264000
8520192,22.570470,1743572749557447424,1743572749565967616
10758912,22.575816,1743572749620994304,1743572749631753216
9676544,22.562967,1743572749682960128,1743572749692636672
10659328,22.561539,1743572749745055488,1743572749755714816
10123264,22.566980,1743572749807024128,1743572749817147392
9560576,22.558494,1743572749869613568,1743572749879174144
8970240,22.556505,1743572749931181824,1743572749940152064
10015744,22.551582,1743572749993665792,1743572750003681536
8586752,22.548690,1743572750056666112,1743572750065252864
9342208,22.551348,1743572750118960640,1743572750128302848
9418496,22.543436,1743572750182025216,1743572750191443712
11212800,22.545949,1743572750242545152,1743572750253757952
8214016,22.545184,1743572750302877440,1743572750311091456
9673216,22.547835,1743572750365580800,1743572750375254016
8907520,22.551765,1743572750426624768,1743572750435532288
8953600,22.555486,1743572750488547072,1743572750497500672
10507264,22.569340,1743572750549381120,1743572750559888384
7796480,22.568098,1743572750611188736,1743572750618985216
10012928,22.569755,1743572750673251584,1743572750683264512
8521984,22.559325,1743572750736131072,1743572750744653056
9393920,22.566975,1743572750799243008,1743572750808636928
8940800,22.555002,1743572750862408192,1743572750871348992
10045440,22.542807,1743572750922840320,1743572750932885760
8256512,22.544248,1743572750983271680,1743572750991528192
11333376,22.538777,1743572751045087744,1743572751056421120
8245248,22.533385,1743572751107638272,1743572751115883520
9406208,22.540734,1743572751168548864,1743572751177955072
10849792,22.527877,1743572751228808704,1743572751239658496
9001728,22.530733,1743572751290543360,1743572751299545088
10399488,22.533747,1743572751351851776,1743572751362251264
10753024,22.536665,1743572751414462976,1743572751425216000
10546688,22.531938,1743572751476341504,1743572751486888192
8734208,22.534328,1743572751539050496,1743572751547784704
8926720,22.531649,1743572751600994304,1743572751609921024
11904000,22.543848,1743572751664835328,1743572751676739328
11731712,22.546853,1743572751727972352,1743572751739704064
10799360,22.547762,1743572751791096320,1743572751801895680
9739520,22.549073,1743572751852498432,1743572751862237952
8328448,22.551600,1743572751915175680,1743572751923504128
10542592,22.543919,1743572751977637888,1743572751988180480
8590336,22.539433,1743572752040184576,1743572752048774912
7996160,22.538971,1743572752102387968,1743572752110384128
8222464,22.541629,1743572752165650688,1743572752173873152
12946944,22.531304,1743572752227720960,1743572752240667904
8416256,22.519932,1743572752289218048,1743572752297634304
11499264,22.514274,1743572752351668224,1743572752363167488
10457600,22.506017,1743572752414778880,1743572752425236480
7529728,22.515129,1743572752475605248,1743572752483134976
9914112,22.523808,1743572752537831424,1743572752547745536
8599552,22.527609,1743572752600289536,1743572752608889088
10778112,22.523082,1743572752663170304,1743572752673948416
9442816,22.526875,1743572752726107392,1743572752735550208
11550976,22.527343,1743572752788595968,1743572752800146944
9343232,22.527959,1743572752849784832,1743572752859128064
9636864,22.527375,1743572752912499712,1743572752922136576
9761792,22.533364,1743572752975884288,1743572752985646080
9094400,22.538599,1743572753038997504,1743572753048091904
9828096,22.540532,1743572753101817088,1743572753111645184
9117696,22.550087,1743572753164557824,1743572753173675520
9423104,22.555582,1743572753227467776,1743572753236890880
8462080,22.555977,1743572753287661312,1743572753296123392
9581568,22.551084,1743572753349328640,1743572753358910208
8423424,22.556077,1743572753411029504,1743572753419452928
9620992,22.557557,1743572753473194240,1743572753482815232
8201216,22.556540,1743572753535686656,1743572753543887872
8523264,22.555945,1743572753597678336,1743572753606201600
8867840,22.548804,1743572753659916800,1743572753668784640
11691008,22.536592,1743572753721935360,1743572753733626368
9686016,22.540356,1743572753783901184,1743572753793587200
10095104,22.533989,1743572753847485440,1743572753857580544
10385152,22.534392,1743572753909738496,1743572753920123648
8794624,22.541057,1743572753972379136,1743572753981173760
11065600,22.552106,1743572754034079488,1743572754045145088
9335040,22.546824,1743572754096257536,1743572754105592576
10914560,22.551086,1743572754159379200,1743572754170293760
8311296,22.552012,1743572754221256192,1743572754229567488
9532160,22.541200,1743572754281569024,1743572754291101184
8775168,22.543420,1743572754344184576,1743572754352959744
10056960,22.535355,1743572754405776384,1743572754415833344
9179136,22.539917,1743572754468150784,1743572754477329920
10193664,22.536673,1743572754529710592,1743572754539904256
9270016,22.540449,1743572754591549952,1743572754600819968
9666816,22.545878,1743572754652830976,1743572754662497792
7676672,22.542661,1743572754714559744,1743572754722236416
9655296,22.533081,1743572754775901952,1743572754785557248
8456704,22.529571,1743572754838108416,1743572754846565120
8961280,22.531674,1743572754900269312,1743572754909230592
8762624,22.536171,1743572754961096704,1743572754969859328
10426624,22.533674,1743572755024438016,1743572755034864640
12080896,22.527931,1743572755085078272,1743572755097159168
9380608,22.525626,1743572755146749696,1743572755156130304
8924160,22.528856,1743572755209081600,1743572755218005760
9438720,22.522079,1743572755271208704,1743572755280647424
9466112,22.528105,1743572755334174208,1743572755343640320
10736384,22.524637,1743572755395003392,1743572755405739776
8109056,22.531116,1743572755456779520,1743572755464888576
9357312,22.538752,1743572755518590464,1743572755527947776
9708032,22.538747,1743572755580396032,1743572755590104064
11111168,22.532685,1743572755642328320,1743572755653439488
9130496,22.531192,1743572755704941824,1743572755714072320
7985152,22.528440,1743572755765468416,1743572755773453568
9180672,22.517193,1743572755827663616,1743572755836844288
10960128,22.508013,1743572755890607104,1743572755901567232
9460736,22.503588,1743572755953086464,1743572755962547200
11120640,22.494917,1743572756014745344,1743572756025865984
11246848,22.505267,1743572756078853120,1743572756090099968
10741248,22.495719,1743572756140744192,1743572756151485440
10108160,22.491323,1743572756203084544,1743572756213192704
11468032,22.494230,1743572756263856896,1743572756275324928
9551360,22.499539,1743572756326768896,1743572756336320256
10414080,22.491970,1743572756390413312,1743572756400827392
9455104,22.488256,1743572756452869376,1743572756462324480
9981440,22.492708,1743572756513577472,1743572756523558912
9507840,22.487289,1743572756577221376,1743572756586729216
10441472,22.486118,1743572756639026432,1743572756649467904
8929280,22.477746,1743572756701306880,1743572756710236160
9875968,22.475993,1743572756762846720,1743572756772722688
9229056,22.479418,1743572756825961216,1743572756835190272
11207680,22.466964,1743572756889494528,1743572756900702208
9376000,22.473889,1743572756951982592,1743572756961358592
10159360,22.475339,1743572757014010624,1743572757024169984
9566976,22.476570,1743572757076249344,1743572757085816320
8626944,22.479395,1743572757138584064,1743572757147211008
10020352,22.486578,1743572757201510400,1743572757211530752
10016000,22.477410,1743572757262228480,1743572757272244480
9748736,22.484702,1743572757323234048,1743572757332982784
9746176,22.487667,1743572757385835264,1743572757395581440
8935424,22.496649,1743572757449161728,1743572757458097152
8459520,22.498866,1743572757512625664,1743572757521085184
8980992,22.501357,1743572757575765504,1743572757584746496
9175808,22.506594,1743572757637566208,1743572757646742016
9325312,22.512343,1743572757699954688,1743572757709280000
9004544,22.506947,1743572757762415616,1743572757771420160
9154304,22.513893,1743572757823299072,1743572757832453376
11526656,22.501852,1743572757885426432,1743572757896953088
7785472,22.508361,1743572757947972096,1743572757955757568
9328128,22.497334,1743572758009449216,1743572758018777344
11869696,22.505913,1743572758072064512,1743572758083934208
9050624,22.505699,1743572758134742272,1743572758143792896
12408064,22.498742,1743572758197812992,1743572758210221056
11659520,22.500519,1743572758259774976,1743572758271434496
10141696,22.498152,1743572758322093568,1743572758332235264
11108608,22.494312,1743572758382783488,1743572758393892096
8004096,22.499807,1743572758443354880,1743572758451358976
8779264,22.497941,1743572758506839040,1743572758515618304
11109888,22.485057,1743572758568887296,1743572758579997184
8666624,22.488037,1743572758631509504,1743572758640176128
10717952,22.484449,1743572758694751744,1743572758705469696
9201664,22.484142,1743572758755420672,1743572758764622336
10723328,22.488335,1743572758816281088,1743572758827004416
12246784,22.480761,1743572758878558720,1743572758890805504
9659136,22.473993,1743572758940112640,1743572758949771776
10783744,22.476186,1743572759002315520,1743572759013099264
10157568,22.483690,1743572759063486720,1743572759073644288
8823040,22.494689,1743572759125490176,1743572759134313216
11654400,22.493883,1743572759187973120,1743572759199627520
8893184,22.496594,1743572759250983680,1743572759259876864
10635008,22.497023,1743572759311991296,1743572759322626304
8541696,22.501747,1743572759375634432,1743572759384176128
10793984,22.494444,1743572759438334720,1743572759449128704
8405504,22.496037,1743572759499438592,1743572759507844096
11036928,22.491327,1743572759561715712,1743572759572752640
9243904,22.492890,1743572759624274688,1743572759633518592
8888320,22.487987,1743572759687354368,1743572759696242688
9806592,22.497062,1743572759750456576,1743572759760263168
10372096,22.490546,1743572759812677632,1743572759823049728
10557440,22.481545,1743572759875512064,1743572759886069504
8895488,22.478474,1743572759938026496,1743572759946921984
12398592,22.475070,1743572760000153600,1743572760012552192
9052672,22.486626,1743572760062278144,1743572760071330816
7912704,22.497440,1743572760124606720,1743572760132519424
8781824,22.510022,1743572760186028800,1743572760194810624
10132224,22.512811,1743572760248640000,1743572760258772224
9937408,22.516025,1743572760309223424,1743572760319160832
8607744,22.522080,1743572760370822656,1743572760379430400
10582272,22.530477,1743572760431646976,1743572760442229248
8044032,22.534647,1743572760495106560,1743572760503150592
11665920,22.526926,1743572760556881408,1743572760568547328
9236480,22.527110,1743572760620146944,1743572760629383424
10544384,22.531332,1743572760682330624,1743572760692875008
7803392,22.531831,1743572760744641024,1743572760752444416
9796096,22.528400,1743572760806304256,1743572760816100352
9517312,22.536821,1743572760868143872,1743572760877661184
9212160,22.540201,1743572760929123584,1743572760938335744
8435968,22.540052,1743572760992623360,1743572761001059328
11502336,22.552774,1743572761055131648,1743572761066633984
7976448,22.546046,1743572761116626432,1743572761124602880
11161088,22.552139,1743572761178964224,1743572761190125312
11622656,22.545494,1743572761241234432,1743572761252857088
8865792,22.547455,1743572761304180224,1743572761313046016
9892096,22.544691,1743572761364960512,1743572761374852608
10504448,22.546031,1743572761428223744,1743572761438728192
9632256,22.540660,1743572761489866240,1743572761499498496
9824000,22.537452,1743572761552905728,1743572761562729728
10260736,22.540173,1743572761614785024,1743572761625045760
8470016,22.552313,1743572761676026880,1743572761684496896
10149376,22.546214,1743572761737665536,1743572761747814912
9281280,22.544855,1743572761800222208,1743572761809503488
10662656,22.543974,1743572761863221760,1743572761873884416
8769024,22.543270,1743572761925033984,1743572761933803008
10409472,22.535087,1743572761986258176,1743572761996667648
9041408,22.531514,1743572762049261056,1743572762058302464
9250304,22.533609,1743572762112772096,1743572762122022400
7885824,22.532162,1743572762174954496,1743572762182840320
11423488,22.540100,1743572762237191424,1743572762248614912
8847872,22.541177,1743572762300834816,1743572762309682688
9967104,22.536220,1743572762362699520,1743572762372666624
8900608,22.547426,1743572762425377536,1743572762434278144
10422272,22.551351,1743572762486935808,1743572762497358080
8828672,22.542320,1743572762549348608,1743572762558177280
9555456,22.545065,1743572762611772416,1743572762621327872
8642048,22.553209,1743572762673670400,1743572762682312448
10087168,22.559616,1743572762735235328,1743572762745322496
9215488,22.567942,1743572762796492032,1743572762805707520
10683136,22.565153,1743572762857635840,1743572762868318976
9688832,22.567483,1743572762920187904,1743572762929876736
9455104,22.562023,1743572762982846208,1743572762992301312
9232384,22.563557,1743572763045781504,1743572763055013888
7744256,22.574255,1743572763108418560,1743572763116162816
8379904,22.568976,1743572763171087616,1743572763179467520
10454272,22.571232,1743572763232765440,1743572763243219712
9841664,22.569642,1743572763294675712,1743572763304517376
12804864,22.575575,1743572763356876288,1743572763369681152
7936768,22.579192,1743572763419497216,1743572763427433984
10566912,22.579388,1743572763479534592,1743572763490101504
9430016,22.589782,1743572763540184064,1743572763549614080
8712448,22.603297,1743572763600718080,1743572763609430528
10351104,22.615760,1743572763662003712,1743572763672354816
9341952,22.608086,1743572763724503552,1743572763733845504
10236416,22.605776,1743572763787472384,1743572763797708800
10735616,22.602275,1743572763850877696,1743572763861613312
10854656,22.603346,1743572763912813056,1743572763923667712
8431616,22.600598,1743572763974852096,1743572763983283712
11505408,22.600941,1743572764037000704,1743572764048506112
8863488,22.598121,1743572764100721664,1743572764109585152
10497280,22.598416,1743572764161396480,1743572764171893760
8345088,22.587631,1743572764223570688,1743572764231915776
9931520,22.587875,1743572764285016576,1743572764294948096
7852032,22.583929,1743572764345566976,1743572764353419008
10286336,22.574060,1743572764408075264,1743572764418361600
10703616,22.567828,1743572764470326272,1743572764481029888
7540224,22.561911,1743572764532979200,1743572764540519424
8424192,22.569883,1743572764595877888,1743572764604302080
9715968,22.571146,1743572764657750272,1743572764667466240
9154048,22.564304,1743572764720426240,1743572764729580288
11204352,22.556541,1743572764784369152,1743572764795573504
8430592,22.567016,1743572764846429440,1743572764854860032
10288640,22.567060,1743572764907142912,1743572764917431552
8974080,22.568436,1743572764968147712,1743572764977121792
9625600,22.572026,1743572765029967616,1743572765039593216
9517824,22.561357,1743572765092225024,1743572765101742848
9694976,22.568268,1743572765154249216,1743572765163944192
8999680,22.562174,1743572765217153280,1743572765226152960
10134272,22.553474,1743572765279120128,1743572765289254400
8334592,22.549717,1743572765342247936,1743572765350582528
10421248,22.547959,1743572765404536064,1743572765414957312
8639488,22.555117,1743572765466320896,1743572765474960384
10130432,22.549611,1743572765527919104,1743572765538049536
9875968,22.543359,1743572765588946688,1743572765598822656
9820416,22.540009,1743572765663968000,1743572765673788416
10925312,22.542601,1743572765725521920,1743572765736447232
10608896,22.553507,1743572765787823616,1743572765798432512
9318912,22.550826,1743572765850206720,1743572765859525632
9731584,22.555540,1743572765911727104,1743572765921458688
8544512,22.546059,1743572765972746496,1743572765981291008
10853632,22.546511,1743572766035073792,1743572766045927424
